filename,label,RGB_0,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8,RGB_9,RGB_10,RGB_11,RGB_12,RGB_13,RGB_14,RGB_15,RGB_16,RGB_17,RGB_18,RGB_19,RGB_20,RGB_21,RGB_22,RGB_23,RGB_24,RGB_25,RGB_26,RGB_27,RGB_28,RGB_29,RGB_30,RGB_31,RGB_32,RGB_33,RGB_34,RGB_35,RGB_36,RGB_37,RGB_38,RGB_39,RGB_40,RGB_41,RGB_42,RGB_43,RGB_44,RGB_45,RGB_46,RGB_47,RGB_48,RGB_49,RGB_50,RGB_51,RGB_52,RGB_53,RGB_54,RGB_55,RGB_56,RGB_57,RGB_58,RGB_59,RGB_60,RGB_61,RGB_62,RGB_63,RGB_64,RGB_65,RGB_66,RGB_67,RGB_68,RGB_69,RGB_70,RGB_71,RGB_72,RGB_73,RGB_74,RGB_75,RGB_76,RGB_77,RGB_78,RGB_79,RGB_80,RGB_81,RGB_82,RGB_83,RGB_84,RGB_85,RGB_86,RGB_87,RGB_88,RGB_89,RGB_90,RGB_91,RGB_92,RGB_93,RGB_94,RGB_95,GLCM_0,GLCM_1,GLCM_2,GLCM_3,GLCM_4,GLCM_5,GLCM_6,GLCM_7,GLCM_8,GLCM_9,GLCM_10,GLCM_11,GLCM_12,GLCM_13,GLCM_14,GLCM_15,GLCM_16,GLCM_17,GLCM_18,GLCM_19,GLCM_20,GLCM_21,GLCM_22,GLCM_23,GLCM_24,GLCM_25,GLCM_26,GLCM_27,GLCM_28,GLCM_29,GLCM_30,GLCM_31,GLCM_32,GLCM_33,GLCM_34,GLCM_35,GLCM_36,GLCM_37,GLCM_38,GLCM_39,GLCM_40,GLCM_41,GLCM_42,GLCM_43,GLCM_44,GLCM_45,GLCM_46,GLCM_47
100000_sample_ (42).jpg,100k,0.566918,0.8053933,0.002464861,0.010270254,0.10095659,0.110610634,0.086064726,0.0,0.66869503,0.7187589,0.0022850716,0.001973471,0.05110251,0.122874536,0.13606563,0.0,0.9851947,0.0033301106,0.0015540515,0.0010360344,0.0016280541,0.058683947,0.16102934,0.0,0.9944548,0.054665677,0.004307893,0.018271407,0.06654952,0.049243674,0.02941251,0.0,0.9955136,0.034577083,0.002188423,0.012619906,0.045154463,0.056388367,0.048728887,0.0,0.99462634,0.0012694657,0.0007757846,0.0019041986,0.013188338,0.06135751,0.082303695,7.052587e-05,0.7491611,0.631756,0.0026613183,0.009519331,0.10461028,0.168789,0.010542915,0.0,0.59487903,0.7784044,0.0021387534,0.0040738164,0.014462047,0.10327124,0.17120212,0.00020369081,0.986229,0.0028603356,0.001173471,0.0016135226,0.0012468129,0.051339354,0.15717177,0.0,0.9922109,0.095230415,0.0015490617,0.008999311,0.039685488,0.069191426,0.0016965914,0.0,0.9820609,0.17228176,0.0015669101,0.0037605842,0.021153286,0.059620928,0.043090027,7.83455e-05,0.9966057,0.0012190895,0.0011513623,0.00169318,0.00338636,0.028445423,0.07714128,0.0,1.7618566176470662,2.6179315647827694,1.0767003676470612,2.4232064590542053,3.8859498031496207,2.6179315647827694,2.076279527559065,2.4232064590542053,6.0036746541502115,5.579267158534331,2.8876605731225427,5.205964411928832,0.88845720500409,0.8720760704668242,0.8971013633402433,0.8751940257301328,0.858329757230723,0.8720760704668242,0.879450001997339,0.8751940257301328,0.8363755830954669,0.8401819949319135,0.8649437604721611,0.8433356603644572,0.40008257255987933,0.39635039097831115,0.4056805304639436,0.39810964911680563,0.38932707516672455,0.39635039097831115,0.4010611734973626,0.39810964911680563,0.38072078761815037,0.3845669671117659,0.39617962832946924,0.38595625476513046,0.9848074779668449,0.9775013311863343,0.9907252421632138,0.9791748110138554,0.9665692013721602,0.9775013311863343,0.9821751664143682,0.9791748110138554,0.9484703875884116,0.9523240710226953,0.9752934349747658,0.9555140159972734
100000_sample_ (43).jpg,100k,0.9263697,0.3488633,0.0051496197,0.055335004,0.1084229,0.06994119,0.019943072,0.0,0.9315987,0.33101645,0.0023206426,0.00733323,0.052353695,0.11389713,0.082336396,0.0,0.990206,0.0019697607,0.0016779443,0.002115669,0.005836328,0.11585111,0.07762316,0.0,0.9958685,0.015949989,0.004598195,0.053310327,0.053238478,0.04741889,0.0067535993,0.0,0.9956852,0.012620857,0.0020078637,0.006740685,0.045607187,0.060953002,0.051057104,0.00021512824,0.9934321,0.0014152462,0.0018398201,0.0014152462,0.012029593,0.10465746,0.044580255,0.0,0.971105,0.2265584,0.0137605965,0.010402356,0.043083772,0.054387122,0.022688603,0.0,0.9067569,0.41395226,0.012735603,0.010929135,0.041819748,0.04985853,0.043806862,0.0,0.99692196,0.0015707086,0.0011609585,0.0010243752,0.009219376,0.046848092,0.062145427,0.0,0.99721265,0.0072236126,0.030240025,0.01586362,0.038455114,0.0484407,0.022874774,0.0,0.9959856,0.02817396,0.0015893003,0.017771266,0.05165226,0.056925848,0.031497043,0.0,0.99459976,0.0011240003,0.0010537503,0.0015455004,0.0066035017,0.07839902,0.067650765,0.0,1.601593137254908,2.247812379853905,0.9798406862745114,2.352079969242602,3.638379675196864,2.247812379853905,2.0976562500000084,2.352079969242602,5.625432312252982,4.934775869551756,2.9748178112648347,5.1558683117366355,0.9068645293120797,0.892223995329764,0.9173828558073587,0.8958777756586848,0.8771676105549739,0.892223995329764,0.8958922787656748,0.8958777756586848,0.8536768841809379,0.860144669976968,0.8828209535390872,0.863448585184794,0.4406551159121704,0.437720843400164,0.4472473181507014,0.4384177333083703,0.4295209085615655,0.437720843400164,0.44152035267671624,0.4384177333083703,0.41919485065328893,0.4245969487245273,0.4372723913597479,0.4259858299143979,0.9831948197020923,0.976493996811134,0.9897292848569317,0.9754036414457856,0.9619134316509637,0.976493996811134,0.978086987958847,0.9754036414457856,0.9412521069411522,0.9486922914123513,0.9690297439210308,0.9463935554830167
100000_sample_ (44).jpg,100k,0.7301673,0.66794455,0.0042015384,0.0019006958,0.049017947,0.07022571,0.1155423,0.0,0.59159136,0.78951347,0.004251074,0.0014829328,0.01216005,0.07671706,0.14364676,0.00039544876,0.9883596,0.0037639618,0.0026986897,0.0011362904,0.0009942541,0.01306734,0.15148172,0.0020595263,0.9800682,0.15120526,0.006118616,0.014584099,0.06914874,0.076440796,0.07568645,0.0,0.97419345,0.17390843,0.0017867304,0.01591041,0.029949006,0.10175855,0.09588786,0.0005955768,0.98764116,0.0020537656,0.0011735803,0.002493858,0.0033740434,0.056845296,0.14596406,0.002200463,0.7914779,0.60018945,0.0019499332,0.008872196,0.048845828,0.08306716,0.06298284,0.0,0.5798453,0.79954666,0.0016431689,0.0022231108,0.0065726754,0.028417155,0.15329799,0.012082124,0.9919759,0.005943744,0.0011188224,0.0012586751,0.0011887487,0.019089907,0.12481862,0.0002797056,0.99297124,0.0792446,0.0015596406,0.0041590417,0.030375859,0.0754569,0.033049528,0.0,0.9601,0.25738204,0.0013497584,0.0020246375,0.0145942625,0.046313584,0.09794184,0.002446437,0.9940492,0.0023475497,0.0011737748,0.0010356837,0.0024165954,0.023682633,0.10626114,0.0002761823,1.7869178921568696,2.6749711649365637,1.1040441176470601,2.509127258746639,4.0855068897638,2.6749711649365637,2.2688238188976486,2.509127258746639,6.337080039525706,5.92724285448571,3.145581151185787,5.594488188976388,0.8862575397620134,0.8698128538587998,0.9015059656633292,0.8719526228658747,0.8503807659624282,0.8698128538587998,0.8760139239341697,0.8719526228658747,0.8228383147095324,0.8320361294729066,0.8629900054525484,0.8342562574620933,0.3773752662017171,0.37359671850069054,0.3861491374503224,0.37431263049918373,0.36335098742376787,0.37359671850069054,0.37766404933500203,0.37431263049918373,0.35168496544630795,0.35913635964568935,0.3735778326023273,0.35907234116716485,0.9851601203200011,0.9778595693964686,0.9908411693506213,0.9792322404533181,0.9661479606975345,0.9778595693964686,0.9812419031585409,0.9792322404533181,0.9476108498328779,0.9512170240364934,0.9740810134584147,0.953955694148011
100000_sample_ (5).jpg,100k,0.9478432,0.040371835,0.06364033,0.08124086,0.11624304,0.23268496,0.14716826,0.0,0.94333446,0.013848012,0.038008373,0.06629368,0.13789085,0.22863953,0.18110451,0.0,0.90080875,0.008413531,0.0058894716,0.0057025044,0.057585947,0.14957389,0.40338206,0.00028045103,0.89151996,0.4529814,0.0,0.0,0.0,0.0,0.0,0.0,0.93952125,0.34249058,0.0,0.0,0.0,0.0,0.0,0.0,0.9869525,0.16101213,0.0,0.0,0.0,0.0,0.0,0.0,0.9241171,0.045458805,0.09960671,0.11030913,0.24000977,0.242341,0.07428117,0.0,0.9161292,0.008191915,0.05671326,0.07005138,0.18379298,0.26182622,0.22401738,0.0,0.8886805,0.005193984,0.00539767,0.052347213,0.11640635,0.21794365,0.38262352,0.0,0.8747792,0.48452,0.0009143455,0.00033248926,0.0006649785,0.00041561158,0.00024936695,0.0,0.9438381,0.33040568,0.00077925867,0.00031170348,0.00023377761,0.0008571846,0.00031170348,0.0,0.99469733,0.10283954,0.00046989345,0.0005370211,0.00013425527,0.00026851054,0.00087265926,0.0,2.4022977941176555,3.6737562475970753,1.716911764705887,3.669727028066122,5.104392224409469,3.6737562475970753,3.6124815452756067,3.669727028066122,7.619565217391325,7.826585653171342,5.1658535079051555,7.745024490049007,0.8671059032175533,0.8463286887115387,0.8772289123066813,0.846911887937069,0.8377753544432688,0.8463286887115387,0.8479718625289971,0.846911887937069,0.8146437778477722,0.8133505449149716,0.8279430156778416,0.8146217539892592,0.5762620386606452,0.5708384317712462,0.5763605641462144,0.5704417416977046,0.5678213475413155,0.5708384317712462,0.5687392892436581,0.5704417416977046,0.5618407459856588,0.5600378026028553,0.562844820958081,0.5587246261620823,0.9832532326847272,0.9744515588479054,0.9880311583789533,0.9744795792910536,0.9645028089229305,0.9744515588479054,0.974877920418846,0.9744795792910536,0.9471402184260194,0.9458337605208844,0.964162536800945,0.9463982290758399
100000_sample_ (6).jpg,100k,0.79333335,0.005180348,0.01744403,0.030659204,0.18289801,0.5623321,0.14029229,0.0,0.792602,0.0044367965,0.013732942,0.022078345,0.053347196,0.34617576,0.49840015,0.0,0.72149736,0.0038469601,0.005193396,0.006924528,0.023177935,0.13675943,0.6783152,0.0,0.9263068,0.37602553,0.0014739677,0.002620387,0.008352484,0.021208756,0.0056502093,0.0,0.9431098,0.3310619,0.0012018221,0.0020030367,0.001362065,0.0035253447,0.030366037,8.012147e-05,0.9942545,0.10324181,0.0010351785,0.0016562857,0.0012422143,0.00096616667,0.028156858,0.00013802381,0.81942904,0.0047274753,0.028574962,0.030886171,0.19256583,0.52453965,0.12049809,0.0,0.8324778,0.003949946,0.022311857,0.028503664,0.09661354,0.42467257,0.34054938,0.0,0.7632774,0.002936812,0.0030347058,0.0037199617,0.03671015,0.17278244,0.6214294,0.0,0.98588514,0.1573014,0.001647135,0.0036686189,0.011155596,0.054729804,0.0122786425,0.0,0.9911075,0.12246611,0.0013858583,0.0026258368,0.0053975536,0.029978303,0.04208633,0.0,0.9974312,0.030086493,0.0010096139,0.0016826898,0.0012115367,0.006730759,0.06461529,0.0,3.6125306372549133,5.226420607458676,2.5094669117647097,5.376762783544784,7.379090797244137,5.226420607458676,4.762672244094508,5.376762783544784,11.097733448616637,10.565906131812275,6.768712944664041,10.814309628619284,0.8606671833794562,0.8395116576468806,0.8629918477762424,0.8393951828762921,0.8282053810765455,0.8395116576468806,0.8367323346833029,0.8393951828762921,0.8061016577727564,0.80673870208948,0.8210913328990787,0.8048246898696773,0.5799611147163751,0.5737160512305073,0.5800634103043621,0.5739768016147057,0.570684077790714,0.5737160512305073,0.5721858734696011,0.5739768016147057,0.5635996477879334,0.5621073276669031,0.5667218637942506,0.5616955986011413,0.9826705655396828,0.9749798792512228,0.9879620003968168,0.974260155432222,0.964674817129633,0.9749798792512228,0.9772001358165847,0.974260155432222,0.9469816959625427,0.9496240241057077,0.9676631554989084,0.9484396894721145
100000_sample_ (7).jpg,100k,0.8929197,0.004914591,0.09286529,0.071363956,0.22177091,0.37330413,0.020375075,0.0,0.9013723,0.0028946467,0.032151256,0.08063659,0.17988162,0.3584193,0.13842614,0.0,0.84776706,0.0021403346,0.0021403346,0.0035023657,0.016441662,0.26005065,0.46192312,0.0,0.9399855,0.34116885,0.0010233491,0.001495664,0.0051954645,0.0008659108,0.0,0.0,0.9885018,0.15113978,0.00056029577,0.0009805176,0.00231122,0.0037819964,0.00021011091,0.0,0.9967627,0.080299735,0.0005957936,0.0006619929,0.0011915872,0.0018535801,0.003243765,0.0,0.8912713,0.03730555,0.071190536,0.15242898,0.27674517,0.31511965,0.007268703,0.0,0.8836517,0.00869548,0.036478598,0.057581045,0.20720693,0.3807984,0.16277514,0.00021208488,0.85819197,0.003607581,0.0039168024,0.032674376,0.080088295,0.3081905,0.40126607,0.0008245899,0.9439241,0.32893836,0.0031442638,0.011851456,0.023944778,0.009110303,0.0,0.0,0.9953083,0.09317222,0.0015172382,0.0030344764,0.0074482607,0.024206847,0.0052413684,0.0,0.9994501,0.021410782,0.0011643325,0.0014230731,0.0017464987,0.013066398,0.021540152,0.0,2.091544117647062,3.309527104959639,1.6220588235294149,3.3852210688196784,4.819758858267736,3.309527104959639,3.4601070374015874,3.3852210688196784,7.460041996047461,7.35820571641146,5.016211709486185,7.510354020708065,0.8761759734342696,0.8525418129075711,0.8815130893786522,0.8553359416354144,0.840005870947828,0.8525418129075711,0.8483475175728336,0.8553359416354144,0.8189655509202581,0.8120578469809345,0.8287756608087283,0.8162783215990347,0.5413106237685956,0.53537216474412,0.5419097760433503,0.5360032317262055,0.5316896726197702,0.53537216474412,0.5337323180404105,0.5360032317262055,0.5246333600061528,0.5232314009501946,0.5278919262777899,0.5236422200206005,0.9866082287791371,0.9788557936787238,0.9896142565254971,0.9783721932311757,0.9692073511889968,0.9788557936787238,0.9778939436630905,0.9783721932311757,0.952443010951303,0.9531928931950188,0.9680221739421342,0.9522250455696766
100000_sample_ (8).jpg,100k,0.9733996,0.0030227331,0.008113652,0.017897762,0.0788297,0.21405722,0.007954561,0.0,0.9798887,0.00232315,0.0075302105,0.014259335,0.046463,0.17015071,0.09188459,0.0,0.9695498,0.0021406366,0.0045984043,0.0049948185,0.012447406,0.071433835,0.23380509,0.0,0.922293,0.0030088238,0.006194637,0.006460122,0.10088409,0.37079328,0.040265143,0.0,0.9352989,0.0028723192,0.0057446384,0.0058343983,0.021901434,0.258778,0.24019769,0.0,0.90476716,0.0028659354,0.0025185493,0.002779089,0.0068608755,0.08606491,0.41703704,0.0,0.9402493,0.03779462,0.023753868,0.087706596,0.2028215,0.25340667,0.029908719,0.0,0.9384955,0.03515756,0.021421136,0.027953142,0.2047976,0.2594551,0.08654908,0.0,0.9355727,0.0033526204,0.007088397,0.04981036,0.13870269,0.1527837,0.28209907,0.0,0.97282284,0.0025092964,0.0021956344,0.005332255,0.0687704,0.22066125,0.012468066,0.0,0.9755038,0.0023593288,0.0020447515,0.0027525502,0.03004212,0.20659855,0.069206975,0.0,0.9659147,0.0021803943,0.0017910382,0.0017910382,0.002102523,0.04765719,0.2544053,0.0,3.0815870098039326,4.74159169550173,1.8732536764705903,3.828035371011149,6.916523129921301,4.74159169550173,4.116972194881909,3.828035371011149,10.769979001976298,10.354857709715438,6.285820158102787,8.50781201562402,0.8883368828053466,0.8703051231339572,0.8924287438308247,0.8711745796289001,0.860154157332042,0.8703051231339572,0.8678766171929364,0.8711745796289001,0.8391133303924744,0.84045966346776,0.8528776245472319,0.8430765195547691,0.6803712108625795,0.6770604042384863,0.6819147776461791,0.6779834916150224,0.6747977437928175,0.6770604042384863,0.6778624047106706,0.6779834916150224,0.6695117261712803,0.6686602248527074,0.6741500605186971,0.6705755829475157,0.9852701926605489,0.9773844071137353,0.991045955975105,0.9817417240739751,0.9670110891468197,0.9773844071137353,0.9803637714830392,0.9817417240739751,0.9487430002059151,0.9508236752904891,0.9700842237027197,0.9595954924754528
100000_sample_ (9).jpg,100k,0.9552373,0.0053486763,0.021394705,0.09591355,0.14940031,0.2344352,0.023570437,0.0,0.9477559,0.0039576027,0.006476077,0.012682317,0.17980108,0.25382623,0.0691681,0.0,0.9349543,0.0032849025,0.003551246,0.0056819934,0.008167866,0.22434996,0.2746001,0.0,0.9593182,0.0037682182,0.033388164,0.025676463,0.10989176,0.25115612,0.052579787,0.0,0.9641606,0.0041418104,0.032870114,0.023705255,0.09129608,0.22180717,0.10583647,0.0,0.9423075,0.004135573,0.0024124174,0.0020677864,0.012148245,0.14913909,0.29939824,0.0,0.9745382,0.032310985,0.092342325,0.08598607,0.119091585,0.13824865,0.003884381,0.0,0.97440404,0.005567518,0.052316993,0.067075334,0.13052736,0.14440197,0.07334984,0.0002651199,0.96760917,0.0036888067,0.0039522927,0.04795449,0.103374414,0.18804131,0.12392634,0.00043914365,0.9496987,0.0026329323,0.0078110327,0.0337893,0.22924064,0.21045907,0.004300456,0.0,0.9367228,0.0020773746,0.0030295046,0.009867529,0.07989236,0.337054,0.04951076,0.0,0.9404599,0.002086048,0.0022598852,0.004432852,0.0076488424,0.28978682,0.17740099,0.0,2.052113970588244,3.0544559784698126,1.2512561274509826,3.11649365628604,5.298658956692934,3.0544559784698126,3.1604330708661563,3.11649365628604,8.58816082015812,7.823950647901307,4.938086709486192,7.94757889515779,0.8997475638175287,0.8732877112049433,0.9045496640193518,0.8743127961258872,0.8624587643644482,0.8732877112049433,0.8727248071490215,0.8743127961258872,0.8395803808321682,0.8322630216632861,0.8528032950434058,0.8326650846067644,0.6566037334921332,0.6532143287908205,0.6584286742455853,0.6531230234561074,0.6506942385931516,0.6532143287908205,0.6546344128064008,0.6531230234561074,0.6452858300859762,0.6446639413463647,0.6512259931070049,0.6444863726991842,0.9896295262583275,0.9845945799010809,0.9936767065573272,0.9842816873613115,0.9732759495149504,0.9845945799010809,0.9840601983198471,0.9842816873613115,0.9567707894761719,0.9606939738611776,0.9751437363110117,0.9600728892791229
10000_sample_ (1).jpg,10k,0.8894926,0.030210288,0.09287953,0.4078878,0.1813595,0.0,0.0,0.0,0.907321,0.07011478,0.09911409,0.3475945,0.2029952,0.0,0.0,0.0,0.9082649,0.059093617,0.10580952,0.31493303,0.24735469,0.0,0.0,0.0,0.8954877,0.21070299,0.364094,0.14540085,0.0004932186,0.0,0.0,0.0,0.88547415,0.11605446,0.41377205,0.17680323,0.00038879216,0.0,0.0,0.0,0.8966525,0.056604598,0.20718671,0.37739703,0.08634432,0.0,0.0,0.0,0.8839065,0.053605024,0.22229753,0.40789774,0.006244313,0.0,0.0,0.0,0.89919823,0.13275044,0.17797957,0.37661573,0.017425943,0.0,0.0,0.0,0.89773697,0.09013699,0.20108993,0.37930197,0.04045364,0.0,0.0,0.0,0.8902167,0.35785863,0.27686855,0.052869856,0.0,0.0,0.0,0.0,0.8854469,0.36042944,0.28902087,0.05041174,0.0,0.0,0.0,0.0,0.89281595,0.15125892,0.3668452,0.21299724,0.0075679244,0.0,0.0,0.0,1.2818627450980398,2.389819300269126,1.619393382352941,2.3755478662053027,2.5351716289370154,2.389819300269126,3.4589074803149686,2.3755478662053027,3.406558794466408,4.7945160890321805,5.062469120553352,4.779605059210114,0.8415091693463606,0.8026777882899714,0.8277579759608015,0.8019534003198803,0.7978600319812739,0.8026777882899714,0.7836226041063089,0.8019534003198803,0.7753439307701361,0.7569014318855981,0.7594505768798083,0.7560994562787201,0.5510149336889193,0.5449087793575803,0.5488710312462034,0.544815337216934,0.546831469193967,0.5449087793575803,0.5422853591848914,0.544815337216934,0.5445048576127962,0.5354871837411935,0.53627311989906,0.5353329457704852,0.9810361759677338,0.9646868649416028,0.9760427617860084,0.9648977466088968,0.9625450032170267,0.9646868649416028,0.9488897322665272,0.9648977466088968,0.9497501517748907,0.9293289573922752,0.925282485197081,0.9295487455845164
10000_sample_ (10).jpg,10k,0.8886747,0.22795625,0.3975699,0.015215754,0.0,0.0,0.0,0.0,0.86855847,0.18677579,0.45900637,0.005845442,0.0,0.0,0.0,0.0,0.8959073,0.03389503,0.36504564,0.24853146,0.034280203,0.0,0.0,0.0,0.8999885,0.13775915,0.39705375,0.11565317,0.003984769,0.0,0.0,0.0,0.9154607,0.17554584,0.34552628,0.10828943,0.00066030136,0.0,0.0,0.0,0.90801275,0.089213334,0.28390434,0.29487556,0.0007699101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902573529411765,1.0298346789696275,0.5821844362745094,0.9870511341791632,1.1189099409448813,1.0298346789696275,1.276082677165355,0.9870511341791632,1.5230360671936776,2.0704011408022813,1.9374691205533614,1.9774009548019134,0.9221696090951191,0.8988922108047004,0.9182499305221611,0.9006284802391792,0.8977099401728609,0.8988922108047004,0.8934029105994613,0.9006284802391792,0.8831691715405231,0.870715740241349,0.8775164748082058,0.8736148294413292,0.5426411220877747,0.5372096554872273,0.5425368956007015,0.5371882299356199,0.5359560597512854,0.5372096554872273,0.5373352241755085,0.5371882299356199,0.5309987596984197,0.5286275051355052,0.5334545858930423,0.5280253025192216,0.9791855654252862,0.9637798837741555,0.9794768085204096,0.9652846155495648,0.9606347193892345,0.9637798837741555,0.955134540853145,0.9652846155495648,0.9465406866026322,0.9275414421734853,0.9320617495700813,0.930796202433409
10000_sample_ (11).jpg,10k,0.9013109,0.35574034,0.23546988,0.07510924,0.0,0.0,0.0,0.0,0.8956644,0.36201203,0.25220427,0.05590735,0.0,0.0,0.0,0.0,0.89691615,0.22082707,0.33409226,0.1875079,0.0,0.0,0.0,0.0,0.8993751,0.30894282,0.3093138,0.0019477031,0.0,0.0,0.0,0.0,0.8483342,0.4649101,0.25335255,0.00038256333,0.0,0.0,0.0,0.0,0.8436055,0.13407406,0.5119893,0.09066878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724264705882357,0.8110265282583619,0.4655484068627453,0.7616608996539792,0.870417076771654,0.8110265282583619,0.9731483759842523,0.7616608996539792,1.1988636363636365,1.5815611631223276,1.4614470108695652,1.4580569161138335,0.9171887678707707,0.8915459349287115,0.9103480440490062,0.8930356360008478,0.8912425690041512,0.8915459349287115,0.8821848153996231,0.8930356360008478,0.8764777181025042,0.8616898119879749,0.8626596202451363,0.8646762022207364,0.6896606780087584,0.6820638598464689,0.6864827444407069,0.6820108223841146,0.6837960014531935,0.6820638598464689,0.6775857016840476,0.6820108223841146,0.6796313275396051,0.6714302505432133,0.6706408018679341,0.6713891856319824,0.9793948564181889,0.9647247031577967,0.9796953202026177,0.9668718427915166,0.9621410543813395,0.9647247031577967,0.9576748766712835,0.9668718427915166,0.9479993878028831,0.9315904548822533,0.9366148057247462,0.9369325621335978
10000_sample_ (12).jpg,10k,0.94827867,0.22064696,0.22117673,0.05624334,0.0002648823,0.0,0.0,0.0,0.9439144,0.21390325,0.24793331,0.042427093,0.0,0.0,0.0,0.0,0.9436834,0.06566154,0.27338102,0.17417306,0.0087668,0.0,0.0,0.0,0.9436407,0.23723255,0.22806413,0.035351265,8.8157765e-05,0.0,0.0,0.0,0.93494755,0.156566,0.31775483,0.019799711,0.0,0.0,0.0,0.0,0.9523823,0.057133984,0.24537165,0.16513334,0.047193747,0.0,0.0,0.0,0.95324314,0.09631857,0.21110189,0.19361363,0.00017754575,0.0,0.0,0.0,0.9574825,0.14001551,0.18801829,0.16814284,8.872973e-05,0.0,0.0,0.0,0.94493353,0.06902981,0.13453768,0.29020694,0.003874122,0.0,0.0,0.0,0.9331609,0.08500881,0.33880323,0.08483281,0.0,0.0,0.0,0.0,0.9357504,0.12830828,0.3232416,0.058506463,0.0,0.0,0.0,0.0,0.9358755,0.018223872,0.2722965,0.22284435,0.0001769308,0.0,0.0,0.0,0.833639705882353,1.5421453287197224,0.9665747549019618,1.5736409073433313,1.8434731791338623,1.5421453287197224,1.9113250492125997,1.5736409073433313,2.7814661561264864,3.1427552855105767,2.646739130434783,3.1975323950647954,0.8946441699069139,0.8458694757170789,0.8630641906508089,0.8425814157311187,0.8544439324774735,0.8458694757170789,0.8251273941214057,0.8425814157311187,0.8302098346933696,0.8056805192212715,0.8064315780040806,0.8004911634247093,0.6438745765514878,0.6398063938734186,0.644629994791541,0.6396632394003925,0.6377798517823946,0.6398063938734186,0.6408859201086319,0.6396632394003925,0.6322955107942225,0.6313517311338348,0.63759620015266,0.6311279773931577,0.9811849147281483,0.9652625743386452,0.9781845966467605,0.9645531241326741,0.9584753673175618,0.9652625743386452,0.9569469892463592,0.9645531241326741,0.9374704102500064,0.9294852028905858,0.9404991818301244,0.9282561549961273
10000_sample_ (13).jpg,10k,0.8989804,0.09480528,0.4121525,0.11391475,0.0,0.0,0.0,0.0,0.92427856,0.11248135,0.2759959,0.23850213,0.0,0.0,0.0,0.0,0.9177148,0.09199887,0.23743477,0.3048943,0.00028423953,0.0,0.0,0.0,0.8518735,0.48059234,0.20816246,0.0032981827,0.0,0.0,0.0,0.0,0.8677599,0.31549668,0.3839535,0.005856755,0.0,0.0,0.0,0.0,0.8984628,0.17655513,0.32373437,0.23830447,0.0,0.0,0.0,0.0,0.8929049,0.11245051,0.4074058,0.15522955,0.0,0.0,0.0,0.0,0.9067785,0.13150631,0.2410461,0.31993037,0.00029288713,0.0,0.0,0.0,0.89632165,0.107326545,0.19386461,0.384055,0.0026106457,0.0,0.0,0.0,0.88104576,0.43383783,0.18838058,0.007468834,0.0,0.0,0.0,0.0,0.88326895,0.40894347,0.22841379,0.020696472,0.0,0.0,0.0,0.0,0.90198475,0.24955985,0.33401427,0.11215077,9.752241e-05,0.0,0.0,0.0,0.6983762254901962,1.2786466743560168,0.8237132352941179,1.2697270280661292,1.4368540846456705,1.2786466743560168,1.8579908956692925,1.2697270280661292,2.005249505928852,2.6560233120466226,2.7713376976284567,2.6318122636245267,0.8639103754822831,0.8248411448913312,0.8541706782497386,0.8215709994956182,0.8156055977492342,0.8248411448913312,0.8055040758961982,0.8215709994956182,0.7897952187028295,0.775344791249881,0.7809175774180762,0.7718759080485869,0.5646230096614772,0.5582839370272731,0.5625272445537205,0.5582995550016147,0.5595279701088853,0.5582839370272731,0.5556315039153167,0.5582995550016147,0.5553220853113446,0.5482047098734316,0.5496035815849033,0.5483824500142831,0.9850864712936565,0.9727302827863457,0.9824099524984088,0.9729205122194251,0.9693563453912996,0.9727302827863457,0.9603747994445526,0.9729205122194251,0.9572891126219341,0.9434987008233646,0.9409717883285736,0.9440137398608889
